ahe,female,ne,midwest,south,west,race,yrseduc,ba,hsdipl,age
12.82051277,1,1,0,0,0,1,12,0,1,35
13.09523773,1,1,0,0,0,1,18,1,1,54
48.07692337,0,1,0,0,0,1,16,1,1,63
15.38461494,0,1,0,0,0,4,16,1,1,26
19.6581192,0,1,0,0,0,1,12,0,1,48
17.30769157,1,1,0,0,0,1,13,0,1,53
15.38461494,0,1,0,0,0,1,12,0,1,56
26.92307663,0,1,0,0,0,1,12,0,1,51
21.36752129,1,1,0,0,0,1,18,1,1,52
24.78632545,0,1,0,0,0,1,16,1,1,45
30.76922989,0,1,0,0,0,1,13,0,1,41
24.03846169,0,1,0,0,0,1,14,0,1,34
8.653845787,1,1,0,0,0,1,12,0,1,35
10.5730772,1,1,0,0,0,1,14,0,1,30
18.80341911,0,1,0,0,0,1,13,0,1,28
25.96153831,0,1,0,0,0,1,14,0,1,57
27.72808647,1,1,0,0,0,1,18,1,1,42
33.65384674,0,1,0,0,0,1,16,1,1,41
17.30769157,1,1,0,0,0,1,13,0,1,36
30.28846169,0,1,0,0,0,1,10,0,0,47
12.01923084,1,1,0,0,0,1,12,0,1,46
31.25,1,1,0,0,0,1,16,1,1,50
6.25,0,1,0,0,0,1,12,0,1,46
14.42307663,0,1,0,0,0,1,12,0,1,49
14.90384579,1,1,0,0,0,1,12,0,1,48
13.24786282,0,1,0,0,0,1,16,1,1,29
8.547008514,0,1,0,0,0,1,16,1,1,30
10.2564106,0,1,0,0,0,1,11,0,0,29
11.53846169,0,1,0,0,0,1,12,0,0,34
21.63461494,1,1,0,0,0,1,13,0,1,54
19.23077011,0,1,0,0,0,1,12,0,1,30
16.67307663,1,1,0,0,0,1,18,1,1,43
4.807692528,0,1,0,0,0,1,8,0,0,26
20.0854702,0,1,0,0,0,1,12,0,1,48
37.06293869,0,1,0,0,0,1,13,0,1,42
6.764705658,0,1,0,0,0,1,13,0,1,49
8.653845787,0,1,0,0,0,1,13,0,1,37
9.762499809,1,1,0,0,0,1,14,0,1,42
15,1,1,0,0,0,1,12,0,1,46
28.84615326,0,1,0,0,0,4,18,1,1,32
15.29720306,1,1,0,0,0,1,14,0,1,53
29.76190567,0,1,0,0,0,1,16,1,1,39
13.73626328,0,1,0,0,0,1,12,0,0,26
15.38461494,0,1,0,0,0,1,16,1,1,30
15.86538506,1,1,0,0,0,1,16,1,1,30
9.615385056,1,1,0,0,0,1,12,0,1,37
13.46153831,1,1,0,0,0,1,16,1,1,34
26.44230843,0,1,0,0,0,1,14,0,1,37
10.41666698,1,1,0,0,0,1,12,0,1,47
12.97153854,0,1,0,0,0,1,13,0,1,39
16.82692337,0,1,0,0,0,1,8,0,0,39
10.10000038,1,1,0,0,0,1,12,0,1,64
21.36752129,0,1,0,0,0,1,12,0,1,39
25.24038506,0,1,0,0,0,1,14,0,1,44
13.46153831,1,1,0,0,0,1,13,0,1,44
25.48077011,1,1,0,0,0,1,18,1,1,45
24.03846169,0,1,0,0,0,1,14,0,1,36
14.42307663,1,1,0,0,0,1,12,0,1,45
10.98290634,1,1,0,0,0,1,14,0,1,42
21.63461494,0,1,0,0,0,1,12,0,1,48
21.15384674,1,1,0,0,0,1,18,1,1,45
25,0,1,0,0,0,1,16,1,1,48
16.66666603,0,1,0,0,0,1,12,0,1,46
27.47252655,1,1,0,0,0,1,12,0,1,39
14.9572649,0,1,0,0,0,1,12,0,1,32
18.09090996,0,1,0,0,0,1,13,0,1,37
16.82692337,0,1,0,0,0,1,14,0,1,60
23.07692337,1,1,0,0,0,1,16,1,1,31
22.64957237,1,1,0,0,0,1,18,1,1,44
25.38461494,0,1,0,0,0,1,16,1,1,45
13.84615421,0,1,0,0,0,1,12,0,1,39
11.77884579,1,1,0,0,0,1,14,0,1,33
15.38461494,1,1,0,0,0,1,16,1,1,47
9.615385056,0,1,0,0,0,1,13,0,1,38
12.98076916,1,1,0,0,0,1,12,0,1,38
22.83653831,0,1,0,0,0,1,12,0,1,51
11.11111069,1,1,0,0,0,1,18,1,1,46
8.653845787,0,1,0,0,0,1,12,0,1,40
9.090909004,0,1,0,0,0,1,20,1,1,38
4.847756386,1,1,0,0,0,1,12,0,0,48
7.612179279,0,1,0,0,0,1,12,0,0,52
6.923077106,1,1,0,0,0,1,12,0,1,28
17.5,0,1,0,0,0,1,16,1,1,47
15,0,1,0,0,0,1,12,0,1,43
14.42307663,1,1,0,0,0,1,12,0,1,36
21.15384674,0,1,0,0,0,1,9,0,0,54
18.80341911,1,1,0,0,0,1,13,0,1,52
21.88461494,0,1,0,0,0,1,12,0,1,36
17.34923172,1,1,0,0,0,1,14,0,1,31
11.77884579,1,1,0,0,0,1,13,0,1,38
26.44230843,0,1,0,0,0,1,13,0,1,46
16.82692337,0,1,0,0,0,1,10,0,0,27
10.09615421,1,1,0,0,0,1,16,1,1,32
33.65384674,0,1,0,0,0,1,12,0,1,53
14.66439915,0,1,0,0,0,1,16,1,1,49
13.92353439,1,1,0,0,0,1,18,1,1,47
8.653845787,0,1,0,0,0,1,11,0,0,42
6.153846264,0,1,0,0,0,1,12,0,1,35
37.61904907,0,1,0,0,0,1,12,0,1,39
13.63636398,0,1,0,0,0,1,13,0,1,26
15.22435856,0,1,0,0,0,1,16,1,1,32
3.02197814,1,1,0,0,0,1,13,0,1,34
27.62342644,0,1,0,0,0,1,13,0,1,49
19.7368412,1,1,0,0,0,1,13,0,1,52
9.134614944,1,1,0,0,0,1,16,1,1,46
17.09401703,0,1,0,0,0,1,12,0,1,36
11.96581173,1,1,0,0,0,1,14,0,1,34
13.73626328,0,1,0,0,0,1,19,1,1,33
13.98351669,1,1,0,0,0,1,14,0,1,34
9.467455864,0,1,0,0,0,1,12,0,1,28
8,0,1,0,0,0,1,10,0,0,27
6.346153736,0,1,0,0,0,1,9,0,0,26
16.23931694,0,1,0,0,0,1,12,0,1,42
12.96958828,1,1,0,0,0,1,12,0,1,44
16.37044525,0,1,0,0,0,1,16,1,1,33
12.08125019,1,1,0,0,0,1,14,0,1,30
23.07692337,0,1,0,0,0,1,16,1,1,36
19.61538506,0,1,0,0,0,1,14,0,1,29
25,0,1,0,0,0,1,16,1,1,28
25.64102554,0,1,0,0,0,1,13,0,1,58
17.09401703,0,1,0,0,0,1,14,0,1,49
7.142857075,1,1,0,0,0,1,14,0,1,47
12.5,0,1,0,0,0,1,12,0,1,46
9.615385056,1,1,0,0,0,1,12,0,1,39
7.211538315,0,1,0,0,0,1,12,0,1,26
9.840865135,0,1,0,0,0,1,12,0,1,53
16.23931694,0,1,0,0,0,1,16,1,1,27
31.25,0,1,0,0,0,1,12,0,1,58
24.54453468,0,1,0,0,0,1,18,1,1,46
14.42307663,1,1,0,0,0,1,12,0,0,37
14.59477997,0,1,0,0,0,1,12,0,1,33
10.92657375,0,1,0,0,0,1,13,0,1,30
26.7857151,0,1,0,0,0,1,12,0,1,32
6.100708485,1,1,0,0,0,1,13,0,1,28
17.30769157,1,1,0,0,0,1,14,0,1,41
12.65625,0,1,0,0,0,4,11,0,0,32
16.23931694,1,1,0,0,0,1,18,1,1,33
13.67521381,1,1,0,0,0,1,13,0,1,60
19.23077011,0,1,0,0,0,1,13,0,1,42
6.593406677,0,1,0,0,0,1,12,0,1,55
16.48351669,0,1,0,0,0,1,18,1,1,58
15.38461494,0,1,0,0,0,1,12,0,1,36
14.42307663,1,1,0,0,0,1,12,0,1,37
8.136095047,0,1,0,0,0,3,8,0,0,48
19.23077011,0,1,0,0,0,1,19,1,1,58
11.64182663,1,1,0,0,0,1,13,0,1,41
6.868131638,0,1,0,0,0,1,11,0,0,55
17.1875,0,1,0,0,0,1,12,0,1,26
39.61538315,0,1,0,0,0,1,18,1,1,46
24.03846169,0,1,0,0,0,1,14,0,1,46
26.44230843,0,1,0,0,0,1,12,0,1,39
17.30769157,1,1,0,0,0,1,14,0,1,38
8.041957855,0,1,0,0,0,1,14,0,1,31
5.944056034,1,1,0,0,0,1,12,0,1,30
12.01923084,1,1,0,0,0,1,16,1,1,62
16.49572563,0,1,0,0,0,1,16,1,1,34
10,1,1,0,0,0,1,13,0,1,33
10.81499958,0,1,0,0,0,1,13,0,1,28
20.10913467,1,1,0,0,0,1,14,0,1,50
13.46153831,1,1,0,0,0,1,12,0,1,63
12.5,1,1,0,0,0,1,13,0,1,39
11.5,0,1,0,0,0,1,14,0,1,43
12.30769253,0,1,0,0,0,1,16,1,1,49
12.01923084,1,1,0,0,0,1,12,0,1,45
7.692307472,0,1,0,0,0,1,12,0,1,47
9.615385056,0,1,0,0,0,1,16,1,1,61
15,0,1,0,0,0,1,18,1,1,53
12.248106,0,1,0,0,0,1,18,1,1,44
9.615385056,1,1,0,0,0,1,14,0,1,29
6.25,0,1,0,0,0,1,12,0,1,29
9.615385056,1,1,0,0,0,1,13,0,1,41
9.134614944,1,1,0,0,0,1,12,0,1,38
14.42307663,0,1,0,0,0,1,13,0,1,34
20.19230843,0,1,0,0,0,1,12,0,1,47
13.70192337,1,1,0,0,0,1,12,0,1,33
24.03846169,0,1,0,0,0,1,12,0,1,64
10,1,1,0,0,0,1,12,0,1,53
13.84615421,0,1,0,0,0,1,13,0,1,53
30,0,1,0,0,0,1,18,1,1,60
52.08333206,0,1,0,0,0,1,20,1,1,38
11.20192337,1,1,0,0,0,1,16,1,1,48
31.41025734,0,1,0,0,0,1,14,0,1,50
19.23077011,0,1,0,0,0,1,12,0,1,44
20.28653908,1,1,0,0,0,1,16,1,1,52
16.63201714,1,1,0,0,0,1,16,1,1,53
26.92307663,0,1,0,0,0,1,16,1,1,55
13.35470104,1,1,0,0,0,1,14,0,1,53
19.23077011,0,1,0,0,0,1,12,0,1,55
12.67482471,0,1,0,0,0,1,13,0,1,53
13.15789509,1,1,0,0,0,1,14,0,1,50
13.75,0,1,0,0,0,1,12,0,1,42
19.23077011,0,1,0,0,0,1,13,0,1,46
16.53846169,0,1,0,0,0,1,12,0,1,48
30.76922989,0,1,0,0,0,1,19,1,1,47
18.85913467,0,1,0,0,0,1,14,0,1,44
7.284134388,1,1,0,0,0,1,12,0,1,41
14.42307663,0,1,0,0,0,1,13,0,1,31
15.68627453,1,1,0,0,0,1,12,0,1,60
32.05128098,0,1,0,0,0,1,12,0,1,63
8.653845787,0,1,0,0,0,1,12,0,1,32
5,1,1,0,0,0,1,12,0,1,26
5.769230843,0,1,0,0,0,1,12,0,1,29
23.50427437,1,1,0,0,0,1,16,1,1,42
15.81196594,1,1,0,0,0,1,18,1,1,51
19.66783142,1,1,0,0,0,1,13,0,1,39
12.5,0,1,0,0,0,1,12,0,1,42
18.80341911,0,1,0,0,0,1,16,1,1,58
25.43424225,0,1,0,0,0,1,14,0,1,38
24.21009636,0,1,0,0,0,1,12,0,1,37
17.30769157,0,1,0,0,0,1,12,0,1,42
10.59654617,1,1,0,0,0,1,13,0,1,37
21.97802162,1,1,0,0,0,1,14,0,1,57
10.09615421,0,1,0,0,0,1,13,0,1,28
11.05769253,1,1,0,0,0,1,12,0,1,26
31.25,0,1,0,0,0,1,16,1,1,36
14,0,1,0,0,0,1,16,1,1,41
12.82051277,0,1,0,0,0,1,12,0,1,39
11.17788506,0,1,0,0,0,1,16,1,1,29
48.07692337,0,1,0,0,0,1,14,0,1,44
10.57692337,1,1,0,0,0,1,14,0,1,40
14.42307663,0,1,0,0,0,1,12,0,0,43
6.730769157,1,1,0,0,0,1,12,0,1,43
12.78846169,1,1,0,0,0,1,12,0,1,56
12.01923084,1,1,0,0,0,1,12,0,1,64
12.40384579,1,1,0,0,0,1,16,1,1,42
25,0,1,0,0,0,1,16,1,1,45
9.806731224,0,1,0,0,0,1,12,0,1,42
11.36363602,1,1,0,0,0,1,12,0,1,44
8.241758347,0,1,0,0,0,1,13,0,1,57
14.42307663,0,1,0,0,0,1,10,0,0,42
9.615385056,0,1,0,0,0,1,20,1,1,62
3.461538553,0,1,0,0,0,1,12,0,1,31
24.4755249,0,1,0,0,0,1,16,1,1,32
7.692307472,0,1,0,0,0,1,16,1,1,34
17.13461494,0,1,0,0,0,1,12,0,1,30
13.73626328,1,1,0,0,0,1,13,0,1,60
6.5,1,1,0,0,0,1,14,0,1,39
12.01923084,0,1,0,0,0,1,12,0,1,54
11.88811207,0,1,0,0,0,1,16,1,1,31
9.615385056,0,1,0,0,0,1,19,1,1,30
21.63461494,0,1,0,0,0,1,12,0,1,45
18.26922989,1,1,0,0,0,1,12,0,1,46
12.82051277,0,1,0,0,0,1,12,0,1,46
14.90384579,1,1,0,0,0,1,13,0,1,29
10.15384579,1,1,0,0,0,1,13,0,1,34
13.65384579,1,1,0,0,0,1,12,0,1,37
14.17004013,1,1,0,0,0,1,12,0,1,45
9.615385056,1,1,0,0,0,1,12,0,1,47
15.86538506,0,1,0,0,0,1,8,0,0,49
16.23931694,0,1,0,0,0,1,16,1,1,48
15.65295124,0,1,0,0,0,1,14,0,1,31
19.2197113,0,1,0,0,0,1,10,0,0,35
14.54545498,0,1,0,0,0,1,12,0,1,51
16.34615326,0,1,0,0,0,1,13,0,1,54
11.54761887,1,1,0,0,0,1,12,0,1,52
11.53846169,1,1,0,0,0,1,12,0,1,29
18.18181801,0,1,0,0,0,1,12,0,1,43
13.78205109,0,1,0,0,0,2,12,0,1,35
41.0256424,0,1,0,0,0,1,16,1,1,39
3.846153736,0,1,0,0,0,1,16,1,1,58
3.846153736,1,1,0,0,0,1,12,0,1,53
9.615385056,1,1,0,0,0,1,16,1,1,48
16.53846169,1,1,0,0,0,1,18,1,1,34
27.88461494,0,1,0,0,0,1,12,0,1,40
9.134614944,1,1,0,0,0,1,12,0,1,40
16.21621704,1,1,0,0,0,1,14,0,1,41
9.982772827,1,1,0,0,0,1,13,0,1,52
9.134614944,0,1,0,0,0,1,12,0,1,30
39.74359131,0,1,0,0,0,1,16,1,1,44
24.03846169,1,1,0,0,0,1,14,0,1,37
33.65384674,1,1,0,0,0,1,12,0,1,37
26.44230843,0,1,0,0,0,1,13,0,1,36
43.26922989,1,1,0,0,0,1,19,1,1,43
11.53846169,0,1,0,0,0,1,16,1,1,30
14.9572649,1,1,0,0,0,1,16,1,1,32
20.5128212,0,1,0,0,0,1,13,0,1,31
7.692307472,0,1,0,0,0,1,12,0,1,49
13.46153831,1,1,0,0,0,1,13,0,1,41
34.18803406,0,1,0,0,0,1,13,0,1,49
12.5,1,1,0,0,0,1,16,1,1,48
26.44230843,0,1,0,0,0,1,16,1,1,37
14.67611313,1,1,0,0,0,1,16,1,1,39
14.42307663,1,1,0,0,0,1,13,0,1,34
14.19413948,0,1,0,0,0,1,16,1,1,54
12.65182209,1,1,0,0,0,1,16,1,1,53
10.31372547,0,1,0,0,0,1,12,0,1,26
10.52451897,1,1,0,0,0,1,14,0,1,53
11.05769253,1,1,0,0,0,1,12,0,1,43
22.11538506,0,1,0,0,0,1,13,0,1,36
17.78846169,0,1,0,0,0,1,16,1,1,44
18.58974266,0,1,0,0,0,1,16,1,1,48
16.2298069,0,1,0,0,0,1,18,1,1,38
12.5,1,1,0,0,0,1,12,0,1,34
13.64023876,0,1,0,0,0,1,13,0,1,32
8.17307663,1,1,0,0,0,1,16,1,1,42
16.82692337,0,1,0,0,0,1,14,0,1,49
18.77289391,0,1,0,0,0,1,12,0,1,34
10.09615421,1,1,0,0,0,1,12,0,1,39
24.03846169,1,1,0,0,0,1,16,1,1,48
23.86249924,0,1,0,0,0,1,16,1,1,57
15.38461494,0,1,0,0,0,1,16,1,1,41
7.692307472,1,1,0,0,0,1,14,0,1,35
9.5,0,1,0,0,0,1,16,1,1,31
10.5,1,1,0,0,0,1,13,0,1,28
13.22115421,1,1,0,0,0,1,13,0,1,42
11.11111069,1,1,0,0,0,1,13,0,1,26
12.0615387,0,1,0,0,0,1,18,1,1,31
26.44230843,0,1,0,0,0,1,14,0,1,51
19.23077011,0,1,0,0,0,1,16,1,1,35
19.65435219,0,1,0,0,0,1,14,0,1,47
9.861932755,1,1,0,0,0,1,12,0,1,48
18.75,0,1,0,0,0,1,14,0,1,48
20.67307663,1,1,0,0,0,1,12,0,1,63
22.11538506,0,1,0,0,0,1,12,0,1,33
13.67521381,0,1,0,0,0,1,14,0,1,34
15.38461494,1,1,0,0,0,1,16,1,1,32
11.53846169,1,1,0,0,0,1,18,1,1,50
10.41636848,0,1,0,0,0,1,18,1,1,38
16.77732849,1,1,0,0,0,1,18,1,1,33
12.01923084,0,1,0,0,0,1,12,0,1,44
11.53846169,0,1,0,0,0,1,12,0,1,46
7.692307472,1,1,0,0,0,1,12,0,1,33
10.68376064,0,1,0,0,0,1,16,1,1,27
8.653845787,0,1,0,0,0,1,12,0,1,31
6.730769157,1,1,0,0,0,1,12,0,1,30
10.66666698,1,1,0,0,0,1,16,1,1,28
9.982254028,1,1,0,0,0,1,16,1,1,30
10.81730747,1,1,0,0,0,1,12,0,1,51
14.31126976,0,1,0,0,0,1,12,0,1,37
19.80769157,1,1,0,0,0,1,14,0,1,28
23.07692337,1,1,0,0,0,1,16,1,1,27
2.5,1,1,0,0,0,1,12,0,1,35
20.67307663,1,1,0,0,0,1,18,1,1,46
21.5625,0,1,0,0,0,1,14,0,1,40
5.897435665,0,1,0,0,0,1,12,0,1,49
5.208333492,1,1,0,0,0,1,13,0,1,43
15.29720306,0,1,0,0,0,1,13,0,1,26
12.45192337,0,1,0,0,0,1,12,0,1,27
41.06570435,0,1,0,0,0,1,16,1,1,47
13.07692337,0,1,0,0,0,1,16,1,1,46
14.9572649,1,1,0,0,0,1,13,0,1,27
19.42307663,1,1,0,0,0,1,16,1,1,29
43.70629501,0,1,0,0,0,1,20,1,1,57
7.692307472,1,1,0,0,0,1,14,0,1,37
14.65201473,0,1,0,0,0,1,12,0,1,40
11.5,1,1,0,0,0,1,18,1,1,26
17.30769157,0,1,0,0,0,1,16,1,1,26
12.82051277,1,1,0,0,0,1,13,0,1,29
11.92307663,0,1,0,0,0,1,13,0,1,30
13.54166698,0,1,0,0,0,1,14,0,1,30
19.23077011,0,1,0,0,0,1,12,0,1,38
21.63461494,0,1,0,0,0,1,14,0,1,35
10.1214571,1,1,0,0,0,1,12,0,1,34
42.73504257,0,1,0,0,0,1,16,1,1,29
21.36752129,1,1,0,0,0,4,13,0,1,25
9.375,1,1,0,0,0,1,12,0,1,47
12.11538506,1,1,0,0,0,1,16,1,1,27
8.974358559,1,1,0,0,0,1,12,0,1,41
26.44230843,0,1,0,0,0,1,12,0,1,45
21.73913002,1,1,0,0,0,1,14,0,1,41
25.21367455,0,1,0,0,0,1,13,0,1,44
9.615385056,1,1,0,0,0,1,16,1,1,43
33.33333206,0,1,0,0,0,1,13,0,1,40
11.96581173,1,1,0,0,0,1,13,0,1,36
14.90384579,0,1,0,0,0,1,13,0,1,41
8.17307663,1,1,0,0,0,1,12,0,1,36
5.288461685,1,1,0,0,0,1,16,1,1,48
6.237006187,0,1,0,0,0,1,12,0,1,38
5.244755268,0,1,0,0,0,1,8,0,0,29
9.615385056,0,1,0,0,0,1,14,0,1,27
13.27838802,0,1,0,0,0,1,12,0,1,43
16.41250038,1,1,0,0,0,1,14,0,1,47
8.375,1,1,0,0,0,1,12,0,1,41
14.90598297,0,1,0,0,0,1,12,0,1,41
9.5,1,1,0,0,0,1,12,0,1,40
10.09615421,0,1,0,0,0,1,12,0,1,35
17.1404686,0,1,0,0,0,1,12,0,1,56
14.98798084,0,1,0,0,0,1,14,0,1,53
13.67521381,0,1,0,0,0,1,12,0,1,35
9.615385056,0,1,0,0,0,1,12,0,1,35
7.300000191,1,1,0,0,0,1,14,0,1,48
8.974358559,0,1,0,0,0,1,12,0,1,51
18.37606812,0,1,0,0,0,1,12,0,1,40
17.5,1,1,0,0,0,1,16,1,1,35
14.87663269,0,1,0,0,0,1,14,0,1,38
5.769230843,1,1,0,0,0,1,12,0,1,36
8.846154213,0,1,0,0,0,1,14,0,1,39
9.615385056,0,1,0,0,0,1,12,0,1,31
9.401709557,0,1,0,0,0,1,12,0,1,57
14.8125,0,1,0,0,0,1,19,1,1,50
15.53254414,1,1,0,0,0,1,16,1,1,52
6.5,0,1,0,0,0,1,12,0,1,31
8.653845787,0,1,0,0,0,1,14,0,1,27
4.464285851,1,1,0,0,0,1,12,0,1,27
10.2564106,0,1,0,0,0,1,11,0,0,35
11.05769253,1,1,0,0,0,1,12,0,1,48
12.01923084,0,1,0,0,0,1,10,0,0,42
26.92307663,1,1,0,0,0,1,13,0,1,49
9.615385056,0,1,0,0,0,1,12,0,1,39
21.15384674,0,1,0,0,0,1,9,0,0,58
12.98076916,1,1,0,0,0,1,11,0,0,59
9.469696999,0,1,0,0,0,1,16,1,1,53
9.680134773,1,1,0,0,0,1,16,1,1,44
15,0,1,0,0,0,1,16,1,1,47
19.23077011,0,1,0,0,0,1,13,0,1,45
27.47252655,0,1,0,0,0,1,18,1,1,45
14.42307663,1,1,0,0,0,1,12,0,1,57
10.17500019,1,1,0,0,0,1,12,0,1,59
16.9871788,0,1,0,0,0,1,12,0,1,41
27.16346169,0,1,0,0,0,1,14,0,1,41
6.5,1,1,0,0,0,1,12,0,1,59
14.90384579,0,1,0,0,0,1,12,0,1,37
7.211538315,0,1,0,0,0,1,12,0,1,40
7.692307472,1,1,0,0,0,1,11,0,0,44
22.3538456,0,1,0,0,0,1,20,1,1,50
37.60683823,0,1,0,0,0,1,16,1,1,64
5.769230843,1,1,0,0,0,1,16,1,1,37
8.11965847,0,1,0,0,0,1,12,0,1,46
19.48461533,0,1,0,0,0,1,16,1,1,40
11.53846169,0,1,0,0,0,1,12,0,1,36
12.26538467,0,1,0,0,0,1,12,0,1,48
10.57352924,1,1,0,0,0,1,16,1,1,45
6.609134674,1,1,0,0,0,1,10,0,0,26
10,0,1,0,0,0,1,10,0,0,28
11.21794891,0,1,0,0,0,1,9,0,0,29
19.71153831,0,1,0,0,0,1,16,1,1,51
27.54677773,1,1,0,0,0,1,12,0,1,59
6.25,1,1,0,0,0,1,12,0,1,39
6.730769157,0,1,0,0,0,1,12,0,1,41
43.22344208,0,1,0,0,0,1,19,1,1,58
7.199999809,0,1,0,0,0,1,13,0,1,29
18.85913467,0,1,0,0,0,1,13,0,1,48
11.43451118,1,1,0,0,0,1,12,0,1,40
13.4003849,0,1,0,0,0,1,12,0,1,39
9.134614944,0,1,0,0,0,1,13,0,1,55
9.9145298,1,1,0,0,0,1,16,1,1,28
9.615385056,1,1,0,0,0,1,12,0,1,43
11.05769253,0,1,0,0,0,1,12,0,1,26
5.769230843,1,1,0,0,0,1,12,0,1,25
24.03846169,1,1,0,0,0,1,19,1,1,42
11.53846169,1,1,0,0,0,1,16,1,1,30
12.01923084,0,1,0,0,0,1,16,1,1,30
13.46153831,0,1,0,0,0,1,12,0,1,35
11.53846169,0,1,0,0,0,1,16,1,1,52
10.1214571,1,1,0,0,0,1,16,1,1,51
2.403846264,0,1,0,0,0,1,14,0,1,48
11.67582417,1,1,0,0,0,1,20,1,1,37
7.498076916,0,1,0,0,0,1,12,0,1,29
25.98752594,0,1,0,0,0,1,12,0,1,54
15.59251595,1,1,0,0,0,1,12,0,1,54
7.5,0,1,0,0,0,1,12,0,1,33
5.325443745,0,1,0,0,0,1,16,1,1,41
6.025147915,1,1,0,0,0,1,14,0,1,35
12.11615372,1,1,0,0,0,1,13,0,1,44
19.23077011,0,1,0,0,0,1,13,0,1,27
16.02564049,0,1,0,0,0,1,12,0,1,59
7.932692528,1,1,0,0,0,1,12,0,1,59
9.615385056,0,1,0,0,0,1,12,0,1,39
21.63461494,1,1,0,0,0,1,13,0,1,45
13.46153831,1,1,0,0,0,1,16,1,1,58
11.89903831,1,1,0,0,0,1,14,0,1,27
28.5714283,0,1,0,0,0,1,13,0,1,45
19.23077011,1,1,0,0,0,1,16,1,1,45
9.615385056,1,1,0,0,0,1,12,0,1,41
16.875,1,1,0,0,0,1,13,0,1,32
7.211538315,0,1,0,0,0,1,13,0,1,26
23.31730843,0,1,0,0,0,1,16,1,1,39
7.692307472,1,1,0,0,0,1,12,0,1,31
17.30769157,1,1,0,0,0,1,13,0,1,54
5.769230843,1,1,0,0,0,1,13,0,1,53
30.76922989,0,1,0,0,0,1,16,1,1,53
21.63461494,0,1,0,0,0,1,18,1,1,31
12.5,1,1,0,0,0,1,12,0,1,34
4.807692528,0,1,0,0,0,1,11,0,0,35
13.50721169,1,1,0,0,0,1,12,0,1,33
12.05865383,0,1,0,0,0,1,11,0,0,37
15.86538506,0,1,0,0,0,1,12,0,1,28
14.61538506,0,1,0,0,0,1,16,1,1,28
16.34615326,0,1,0,0,0,1,12,0,1,35
19.88571358,1,1,0,0,0,1,18,1,1,32
13.94230747,0,1,0,0,0,1,18,1,1,47
9,1,1,0,0,0,1,12,0,1,54
14.76648331,0,1,0,0,0,1,18,1,1,57
20.0854702,1,1,0,0,0,1,16,1,1,34
19.23077011,0,1,0,0,0,1,16,1,1,37
11.05769253,0,1,0,0,0,1,14,0,1,31
4.807692528,1,1,0,0,0,1,12,0,1,30
19.71153831,0,1,0,0,0,1,14,0,1,31
18.75,1,1,0,0,0,1,16,1,1,27
7.692307472,0,1,0,0,0,1,12,0,1,47
5.769230843,1,1,0,0,0,1,10,0,0,36
16.82692337,0,1,0,0,0,1,12,0,1,29
9.134614944,1,1,0,0,0,1,13,0,1,28
15.38461494,1,1,0,0,0,1,12,0,1,54
15.38461494,0,1,0,0,0,1,12,0,1,55
10.57692337,0,1,0,0,0,1,12,0,1,46
12.01923084,1,1,0,0,0,1,14,0,1,45
14.90384579,0,1,0,0,0,1,16,1,1,53
6.730769157,1,1,0,0,0,1,16,1,1,52
15.86346149,0,1,0,0,0,1,12,0,1,34
7.211538315,1,1,0,0,0,1,12,0,1,43
16.82692337,0,1,0,0,0,1,12,0,1,41
12.82051277,1,1,0,0,0,1,16,1,1,44
8.17307663,0,1,0,0,0,1,10,0,0,43
7.142857075,1,1,0,0,0,1,13,0,1,36
36.05769348,0,1,0,0,0,1,16,1,1,28
24.03846169,0,1,0,0,0,1,13,0,1,57
7.142857075,1,1,0,0,0,1,13,0,1,57
19.23077011,0,1,0,0,0,1,12,0,1,57
13.98601437,0,1,0,0,0,1,16,1,1,48
11.1336031,1,1,0,0,0,1,14,0,1,45
17.30769157,0,1,0,0,0,1,16,1,1,51
8.653845787,1,1,0,0,0,1,12,0,1,38
10.57692337,0,1,0,0,0,1,12,0,1,48
14.42307663,1,1,0,0,0,1,16,1,1,43
8.653845787,0,1,0,0,0,1,13,0,1,50
13.98601437,1,1,0,0,0,1,18,1,1,45
20.67307663,1,1,0,0,0,1,20,1,1,43
18.75,0,1,0,0,0,1,8,0,0,61
6.730769157,1,1,0,0,0,1,12,0,1,55
16.99463272,1,1,0,0,0,1,16,1,1,39
7.692307472,1,1,0,0,0,1,16,1,1,55
7.291666508,0,1,0,0,0,1,12,0,1,28
5.288461685,1,1,0,0,0,1,12,0,1,31
15.38461494,1,1,0,0,0,1,16,1,1,45
20.19230843,0,1,0,0,0,1,12,0,1,51
14.42307663,1,1,0,0,0,1,16,1,1,50
10,1,1,0,0,0,1,13,0,1,61
11.53846169,0,1,0,0,0,1,16,1,1,43
17.56410217,0,1,0,0,0,1,14,0,1,43
11.05769253,0,1,0,0,0,1,13,0,1,42
5.769230843,0,1,0,0,0,1,14,0,1,40
14.90384579,0,1,0,0,0,1,16,1,1,45
18.00327301,0,1,0,0,0,1,20,1,1,38
17.09401703,0,1,0,0,0,1,18,1,1,36
4.999615192,1,1,0,0,0,1,12,0,1,45
6.770833492,1,1,0,0,0,1,8,0,0,30
6.826922894,1,1,0,0,0,1,12,0,1,34
11.11111069,0,1,0,0,0,1,12,0,1,38
6.25,1,1,0,0,0,1,12,0,1,38
5.494505405,0,1,0,0,0,1,12,0,1,38
6.410256386,0,1,0,0,0,1,9,0,0,59
